lat,lon,name,operator,opening_hours,Unnamed: 5,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
50.1590053,15.446442,Benzina - Chlumec Nad Cidlinou,"Unipetrol RPA, s.r.o. – Benzina",24/7,,39.41,,40.86,,24.22,17-06-2026,https://www.mbenzin.cz/
50.2156096,12.1708913,F1 Gas,TOP TANK s.r.o.,24/7,,38.8,,41.58,,24.52,17-06-2026,https://www.mbenzin.cz/
49.4030736,15.5749758,ICOM,,Mo-Fr 05:00-21:00,,39.86,,40.88,,24.08,17-06-2026,https://www.mbenzin.cz/
50.0877251,14.4913071,MOL,"MOL Česká republika, s.r.o.","Mo-Su,PH 06:00-22:00",,40.1,,42.49,,24.73,17-06-2026,https://www.mbenzin.cz/
50.5711626,14.6446556,Benzina - Doksy,Orlen Benzina,24/7,,38.98,,41.35,,24.02,17-06-2026,https://www.mbenzin.cz/
49.3952101,15.5683789,Tank Ono - ČS Jihlava,Tank ONO s.r.o.,24/7,,36.43,,39.52,,23.18,17-06-2026,https://www.mbenzin.cz/
50.0339542,14.5957167,"EuroOil, Praha, Uhříněves","Čepro, a.s.",05:00-22:00,,39.67,,41.14,,24.09,17-06-2026,https://www.mbenzin.cz/
49.5456932,13.0463987,"MOL, Staňkov","MOL Česká republika, s.r.o.",24/7,,40.31,,42.02,,24.86,17-06-2026,https://www.mbenzin.cz/
49.5283628,12.948532,Shell,Shell Czech Republic a.s.,24/7,,41.02,,42.16,,24.66,17-06-2026,https://www.mbenzin.cz/
51.005039,14.4533485,"MOL, Šluknov","MOL Česká republika, s.r.o.",05:00-22:00,,39.83,,41.58,,24.26,17-06-2026,https://www.mbenzin.cz/
50.8611074,14.4789048,Vendys & V Chřibská,Vendys Petrol,,,39.3,,41.27,,23.95,17-06-2026,https://www.mbenzin.cz/
49.3456357,16.0397548,"MOL, Velké Meziříčí - Karlov","MOL Česká republika, s.r.o.","Mo-Fr 05:00-22:00, Sa-Su 06:00-22:00",,40.16,,42.35,,24.49,17-06-2026,https://www.mbenzin.cz/
50.9909868,14.3331858,tixexpress,,,,39.96,,41.43,,24.09,17-06-2026,https://www.mbenzin.cz/
50.5893892,14.3489564,Benzina,,,,39.22,,41.0,,24.6,17-06-2026,https://www.mbenzin.cz/
49.7471804,13.4192611,Avia,,,,38.65,,40.83,,23.8,17-06-2026,https://www.mbenzin.cz/
50.0829913,14.4717297,OMV,,24/7,,40.98,,42.16,,24.86,17-06-2026,https://www.mbenzin.cz/
49.4921891,17.1306248,Eurobit,Eurobit,,,38.3,,41.19,,23.61,17-06-2026,https://www.mbenzin.cz/
49.7223828,17.2856589,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.1,,41.51,,24.29,17-06-2026,https://www.mbenzin.cz/
49.6873608,18.3091089,Shell,Shell,,,40.7,,42.15,,25.0,17-06-2026,https://www.mbenzin.cz/
49.4658573,18.162168,"Orlen - Rožnov pod Radhoštěm, Horní Paseky",Orlen,24/7,,39.52,,41.22,,24.59,17-06-2026,https://www.mbenzin.cz/
50.9183085,14.607823,Eurobit Varnsdorf,,05:00-22:00,,38.49,,40.28,,24.13,17-06-2026,https://www.mbenzin.cz/
49.0558255,16.7349797,Adosa Moutnice,ADOSA a.s.,05:00-22:00,,39.37,,40.73,,24.25,17-06-2026,https://www.mbenzin.cz/
49.0955346,16.7160138,Bentel,,Mo-Su 00:00-24:00,,39.85,,41.3,,24.67,17-06-2026,https://www.mbenzin.cz/
49.1617639,16.6373883,Makro,MAKRO Cash&Carry ČR s.r.o.,08:00-22:00,,39.16,,41.6,,24.54,17-06-2026,https://www.mbenzin.cz/
50.0703616,14.4869228,Prim Praha 10,PETRA s.r.o.,06:00-22:00,,39.2,,41.07,,24.31,17-06-2026,https://www.mbenzin.cz/
50.0929802,14.5270521,,,24/7,,39.04,,40.6,,24.0,17-06-2026,https://www.mbenzin.cz/
50.2394133,15.7022852,BeMi oil,,,,39.62,,41.41,,24.34,17-06-2026,https://www.mbenzin.cz/
50.2407359,15.6248404,,,,,39.59,,41.65,,24.69,17-06-2026,https://www.mbenzin.cz/
50.0271986,15.762289,Shell,,,,40.96,,42.09,,24.81,17-06-2026,https://www.mbenzin.cz/
50.5503567,15.9070802,ONO - Trutnov,Tank ONO s.r.o.,24/7,,36.84,,39.38,,23.42,17-06-2026,https://www.mbenzin.cz/
50.3765557,15.5390222,Shell,Shell,Mo-Su 06:00-22:00,,41.09,,43.36,,25.06,17-06-2026,https://www.mbenzin.cz/
50.3620036,15.6247667,Benzina - Hořice V Podkrkonoší,"Unipetrol RPA, s.r.o. – Benzina",24/7,,36.51,,38.54,,23.25,17-06-2026,https://www.mbenzin.cz/
50.3278468,15.6363853,Tank Ono,Tank Ono,24/7,,37.48,,38.55,,22.97,17-06-2026,https://www.mbenzin.cz/
49.3174688,14.1323917,"VS Petrol, Písek",VS PETROL s.r.o.,05:30-21:30,,39.75,,41.42,,24.41,17-06-2026,https://www.mbenzin.cz/
49.3436429,14.0475227,RoBiN OIL Drhovle,RoBiN OIL s.r.o.,24/7,,39.02,,41.18,,24.31,17-06-2026,https://www.mbenzin.cz/
49.861319,14.7909623,OMV,OMV,24/7,,40.91,,42.06,,25.06,17-06-2026,https://www.mbenzin.cz/
49.7104617,17.0743068,Avia Litovel I,,05:00-20:00,,38.62,,40.33,,24.06,17-06-2026,https://www.mbenzin.cz/
50.4236665,15.7298132,Kont,,,,39.7,,40.96,,24.56,17-06-2026,https://www.mbenzin.cz/
49.301815,14.138181,"MOL, Písek - Hradišťská","MOL Česká republika, s.r.o.",05:30-22:00,,40.79,,41.54,,24.83,17-06-2026,https://www.mbenzin.cz/
49.0551866,14.0735524,"KM-Prona, Vitějovice","KM - PRONA, a.s.",05:00-22:00,,38.41,,40.67,,24.32,17-06-2026,https://www.mbenzin.cz/
49.2189948,16.5754426,Orlen,,,,39.69,,41.42,,23.99,17-06-2026,https://www.mbenzin.cz/
49.9421803,16.1658942,Shell,,,,40.59,,42.1,,24.51,17-06-2026,https://www.mbenzin.cz/
49.9429407,16.1643554,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.58,,40.51,,24.02,17-06-2026,https://www.mbenzin.cz/
50.1306871,15.9146697,"KM-Prona, Býšť","KM - PRONA, a.s.",24/7,,38.72,,41.35,,24.1,17-06-2026,https://www.mbenzin.cz/
50.1840924,15.8557572,"Eurobit, Hradec Králové, Holická",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,38.48,,41.13,,23.64,17-06-2026,https://www.mbenzin.cz/
50.0854339,14.5779777,Medos,,24/7,,39.51,,41.42,,24.34,17-06-2026,https://www.mbenzin.cz/
50.2891046,14.4952175,Prim Obříství,PETRA s.r.o.,06:00-22:00,,39.63,,40.55,,24.21,17-06-2026,https://www.mbenzin.cz/
49.1851845,16.4058079,,,,,39.18,,40.73,,23.96,17-06-2026,https://www.mbenzin.cz/
49.1848655,16.3681847,,,,,39.21,,41.19,,24.45,17-06-2026,https://www.mbenzin.cz/
50.2168104,15.832235,Shell,,24/7,,40.61,,42.23,,24.75,17-06-2026,https://www.mbenzin.cz/
50.2177139,15.8337232,OMV,OMV Česká republika,24/7,,40.2,,42.19,,24.48,17-06-2026,https://www.mbenzin.cz/
50.2031255,15.840271,Orlen,,05:00-22:00,,39.67,,41.77,,24.27,17-06-2026,https://www.mbenzin.cz/
50.3981611,16.1060376,Tank Ono - ČS Vysokov u Náchoda,Tank ONO s.r.o.,24/7,,37.02,,38.7,,22.9,17-06-2026,https://www.mbenzin.cz/
50.5506906,14.5439672,"MOL, Dubá","MOL Česká republika, s.r.o.",Mo-Su 05:00-22:00,,40.65,,41.7,,24.45,17-06-2026,https://www.mbenzin.cz/
49.2018105,16.6671942,MOL,MOL Česká republika,24/7,,40.06,,42.8,,24.44,17-06-2026,https://www.mbenzin.cz/
50.0820072,14.5862187,Petr,,,,39.13,,41.59,,23.95,17-06-2026,https://www.mbenzin.cz/
50.9909317,14.3236316,,,,,39.43,,41.11,,24.04,17-06-2026,https://www.mbenzin.cz/
50.9624518,14.3752319,Herst,,,,39.21,,40.55,,24.06,17-06-2026,https://www.mbenzin.cz/
49.2207228,17.7078995,"Benzina - Zlín, Příluky","Unipetrol RPA, s.r.o. – Benzina",24/7,,39.85,,41.32,,24.03,17-06-2026,https://www.mbenzin.cz/
49.2971706,14.1610337,"Benzina - Písek, U Hřebčince","Unipetrol RPA, s.r.o. – Benzina",05:00-23:00,,39.0,,40.78,,24.31,17-06-2026,https://www.mbenzin.cz/
50.2911131,15.4774382,,,,,39.51,,40.71,,24.55,17-06-2026,https://www.mbenzin.cz/
50.2231261,15.4804853,"KM-Prona, Nový Bydžov","KM - PRONA, a.s.",05:00-22:00,,39.1,,40.46,,23.68,17-06-2026,https://www.mbenzin.cz/
49.8359584,13.579574,MOL Břasy,"MOL Česká republika, s.r.o.",06:00-22:00,,39.88,,42.31,,24.62,17-06-2026,https://www.mbenzin.cz/
49.2776424,17.4013065,Benzina Kotojedy,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,39.44,,41.86,,24.07,17-06-2026,https://www.mbenzin.cz/
49.3014421,17.385704,RoBiN OIL Kroměříž,RoBiN OIL s.r.o.,24/7,,39.69,,41.29,,24.19,17-06-2026,https://www.mbenzin.cz/
50.068383,14.8497387,"MOL, Český Brod","MOL Česká republika, s.r.o.",06:00-22:00,,39.87,,42.5,,24.15,17-06-2026,https://www.mbenzin.cz/
49.8889024,14.3953505,"VS Petrol, Davle",VS PETROL s.r.o.,05:00-23:00,,38.86,,41.83,,24.53,17-06-2026,https://www.mbenzin.cz/
49.9072576,14.3933255,MS oil,,Mo-Su 06:00-21:00,,39.38,,41.18,,24.15,17-06-2026,https://www.mbenzin.cz/
50.0437459,14.4115437,"MOL, Praha 4 - Podolí","MOL Česká republika, s.r.o.",24/7,,39.68,,42.74,,24.87,17-06-2026,https://www.mbenzin.cz/
50.0632059,14.8487466,Orlen Český Brod,,05:00-22:00,,39.49,,40.9,,24.57,17-06-2026,https://www.mbenzin.cz/
50.0970276,14.4794983,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.54,,41.43,,24.67,17-06-2026,https://www.mbenzin.cz/
50.2297302,14.2938211,,,,,39.5,,40.95,,24.59,17-06-2026,https://www.mbenzin.cz/
50.2474696,14.3254972,K-Oil,,,,39.43,,41.24,,23.98,17-06-2026,https://www.mbenzin.cz/
49.7769884,13.3462005,Globus,"Globus ČR, v.o.s.",24/7,,39.07,,41.59,,24.0,17-06-2026,https://www.mbenzin.cz/
50.0906291,14.4986853,,,,,39.82,,41.57,,24.58,17-06-2026,https://www.mbenzin.cz/
49.9615111,17.2288251,DZ OIL Stará Ves u Rýmařova,Euro Group Moravia s.r.o.,06:00-19:00,,39.25,,40.53,,24.57,17-06-2026,https://www.mbenzin.cz/
49.3094246,17.4104823,Duba,,,,39.36,,40.54,,24.32,17-06-2026,https://www.mbenzin.cz/
50.0969653,14.4781986,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-22:00,,38.97,,40.66,,24.35,17-06-2026,https://www.mbenzin.cz/
50.1586807,15.2346652,Tank Ono,Tank Ono,24/7,,36.65,,38.75,,22.81,17-06-2026,https://www.mbenzin.cz/
50.0827915,14.462092,Orlen,,,,39.77,,40.93,,24.32,17-06-2026,https://www.mbenzin.cz/
50.7798237,15.4130753,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.08,,41.46,,24.28,17-06-2026,https://www.mbenzin.cz/
50.0092308,14.5426091,Benzina,"BENZINA, s.r.o.",24/7,,39.35,,41.33,,24.6,17-06-2026,https://www.mbenzin.cz/
50.0103898,14.5426557,"Benzina Průhonice, na Prahu","BENZINA, s.r.o.",24/7,,39.51,,40.81,,24.06,17-06-2026,https://www.mbenzin.cz/
49.7448308,14.6723936,Orlen,Orlen Unipetrol RPA,24/7,,39.5,,41.44,,24.1,17-06-2026,https://www.mbenzin.cz/
49.3755119,14.6950625,Shell,,24/7,,40.22,,43.12,,25.0,17-06-2026,https://www.mbenzin.cz/
49.3619836,14.7000112,Ono,Tank ONO s.r.o.,24/7,,36.75,,39.15,,22.8,17-06-2026,https://www.mbenzin.cz/
49.2700879,14.7150337,Benzina - Soběslav,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,39.16,,40.61,,23.99,17-06-2026,https://www.mbenzin.cz/
49.2482733,14.7209447,Hos Soběslav,Josef HOS s.r.o.,24/7,,39.46,,41.83,,23.99,17-06-2026,https://www.mbenzin.cz/
49.227568,14.7209038,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,39.98,,41.41,,24.3,17-06-2026,https://www.mbenzin.cz/
49.01932,14.497141,AS 24,JIHOTRANS,,,39.46,,41.82,,24.05,17-06-2026,https://www.mbenzin.cz/
49.001232,14.4841666,Jihotrans,,,,39.01,,40.53,,24.29,17-06-2026,https://www.mbenzin.cz/
48.997529,14.480998,Shell,,24/7,,40.25,,43.09,,25.06,17-06-2026,https://www.mbenzin.cz/
48.9923773,14.4699999,MOL,MOL Česká republika,Mo-Su 05:00-23:00,,40.01,,42.13,,24.82,17-06-2026,https://www.mbenzin.cz/
48.9894715,14.4593538,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",,,39.46,,41.43,,24.36,17-06-2026,https://www.mbenzin.cz/
48.9725582,14.4657676,OMV,OMV Česká republika,24/7,,40.79,,42.64,,24.9,17-06-2026,https://www.mbenzin.cz/
48.9740863,14.4647732,MOL,MOL Česká republika,24/7,,39.8,,42.7,,24.54,17-06-2026,https://www.mbenzin.cz/
48.96377,14.45793,OMV,"OMV Česká republika, s.r.o.",Mo-Su 05:00 - 22:00,,41.1,,43.32,,24.43,17-06-2026,https://www.mbenzin.cz/
50.0811558,14.5085994,Shell,Shell,,,40.34,,43.11,,24.36,17-06-2026,https://www.mbenzin.cz/
49.0103006,16.6878181,"MOL, Zeleňák - D2 => Brno","MOL Česká republika, s.r.o.",24/7,,40.36,,42.22,,24.3,17-06-2026,https://www.mbenzin.cz/
49.0106718,16.6869867,"MOL, Zeleňák - D2 => Bratislava","MOL Česká republika, s.r.o.",24/7,,40.2,,41.57,,24.77,17-06-2026,https://www.mbenzin.cz/
49.9384451,15.7954575,"Eurobit, Chrudim 1",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,38.88,,40.78,,23.74,17-06-2026,https://www.mbenzin.cz/
49.9677866,15.7082664,,,,,38.88,,40.55,,24.63,17-06-2026,https://www.mbenzin.cz/
50.1508887,15.7947121,"KM-Prona, Opatovice nad Labem","KM - PRONA, a.s.",05:00-22:00,,39.05,,40.68,,24.23,17-06-2026,https://www.mbenzin.cz/
50.0084484,15.7730449,"Benzina - Pardubice, Dražkovice","Unipetrol RPA, s.r.o. – Benzina",05:00-21:00,,39.89,,41.22,,23.93,17-06-2026,https://www.mbenzin.cz/
50.6438737,15.197135,,GBO,,,39.04,,41.42,,23.96,17-06-2026,https://www.mbenzin.cz/
50.57823,15.0711151,Shell Příšovice směr Turnov,Shell,24/7,,40.4,,43.09,,24.65,17-06-2026,https://www.mbenzin.cz/
50.579113,15.0706988,Shell Příšovice směr Mladá Boleslav,Shell,24/7,,40.27,,42.14,,24.41,17-06-2026,https://www.mbenzin.cz/
50.2270845,14.7216001,RoBiN OIL Čtyři Kameny,RoBiN OIL s.r.o.,24/7,,38.94,,40.82,,24.08,17-06-2026,https://www.mbenzin.cz/
48.9350604,13.7656466,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-24:00,,39.11,,41.84,,24.37,17-06-2026,https://www.mbenzin.cz/
49.9908771,15.6374246,Cyklos,,,,39.28,,41.68,,24.28,17-06-2026,https://www.mbenzin.cz/
49.9455545,15.6751192,Prim Heřmanův Městec,PETRA s.r.o.,06:00-22:00,,39.85,,40.91,,24.08,17-06-2026,https://www.mbenzin.cz/
50.0756974,14.3128042,OMV,OMV,24/7,,40.25,,43.19,,24.73,17-06-2026,https://www.mbenzin.cz/
50.0582785,14.312284,Shell,,,,41.09,,42.29,,25.0,17-06-2026,https://www.mbenzin.cz/
50.2087807,16.2354568,"KM-Prona, Solnice","KM - PRONA, a.s.",Mo-Fr 05:00-22:30; Sa-Su 07:00-21:00,,39.15,,40.2,,24.13,17-06-2026,https://www.mbenzin.cz/
50.1578403,16.0638961,EuroOil Týniště nad Orlicí,"Čepro, a.s.",Mo-Su 06:00-20:00,,38.99,,40.95,,24.45,17-06-2026,https://www.mbenzin.cz/
50.1434496,16.0892935,Benzina - Týniště Nad Orlicí,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,38.94,,40.57,,24.17,17-06-2026,https://www.mbenzin.cz/
49.2620724,16.5764183,Globus,"Globus ČR, v.o.s.",Mo-Su 07:00-21:00,,39.13,,41.42,,24.25,17-06-2026,https://www.mbenzin.cz/
49.2546348,16.5856974,Shell,,,,40.47,,42.79,,24.75,17-06-2026,https://www.mbenzin.cz/
50.7344389,15.2704992,Tank & Oil,,,,39.24,,40.58,,24.58,17-06-2026,https://www.mbenzin.cz/
50.736349,15.2485074,RoBiN OIL Smržovka,RoBiN OIL s.r.o.,24/7,,38.89,,40.86,,24.61,17-06-2026,https://www.mbenzin.cz/
50.477428,14.9511981,RoBiN OIL Bakov n. Jizerou,RoBiN OIL s.r.o.,24/7,,39.8,,41.72,,24.66,17-06-2026,https://www.mbenzin.cz/
50.4056956,14.9315484,Orlen,,24/7,,38.96,,41.64,,24.08,17-06-2026,https://www.mbenzin.cz/
50.405381,14.9322106,Orlen,,24/7,,39.2,,41.82,,24.49,17-06-2026,https://www.mbenzin.cz/
50.1108988,14.9193566,MOL Poříčany,"MOL Česká republika, s.r.o.",Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00,,40.41,,41.87,,24.46,17-06-2026,https://www.mbenzin.cz/
50.1324651,14.8613829,MOL,MOL Česká republika,24/7,,39.89,,42.04,,24.42,17-06-2026,https://www.mbenzin.cz/
50.1365766,13.1846858,Medos Agro,,,,39.63,,40.7,,24.13,17-06-2026,https://www.mbenzin.cz/
49.8220484,17.2029103,,,,,39.48,,41.24,,24.66,17-06-2026,https://www.mbenzin.cz/
50.107443,14.5606746,Texaco V.J. Station,,Mo-Su 05:00-23:00,,39.21,,40.85,,24.21,17-06-2026,https://www.mbenzin.cz/
50.1108677,14.590243,"MOL, Horní Počernice, Náchodská","MOL Česká republika, s.r.o.",24/7,,39.91,,41.67,,24.5,17-06-2026,https://www.mbenzin.cz/
50.5955335,15.1328181,"Kontakt, Ohrazenice","Kontakt - služby motoristům, spol. s r.o.",24/7,,39.85,,40.7,,24.38,17-06-2026,https://www.mbenzin.cz/
50.6479386,15.2551296,Benzina Železný Brod,"Benzina, s.r.o.",6:00-20:00,,39.0,,41.69,,24.3,17-06-2026,https://www.mbenzin.cz/
50.7090691,15.315761,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.93,,40.73,,24.44,17-06-2026,https://www.mbenzin.cz/
50.7186078,15.4217492,EuroOil Rokytnice nad Jizerou,"Čepro, a.s.",Mo-Su 06:00-21:00,,39.72,,40.96,,23.92,17-06-2026,https://www.mbenzin.cz/
50.1649364,16.2715787,Benzina - Rychnov Nad Kněžnou,"Unipetrol RPA, s.r.o. – Benzina",24/7,,39.67,,41.35,,24.38,17-06-2026,https://www.mbenzin.cz/
50.0046983,14.9819579,"EuroOil Kouřim, Kolínská","Čepro, a.s.",Mo-Su 06:00-19:00,,39.65,,40.71,,24.51,17-06-2026,https://www.mbenzin.cz/
49.9888005,14.7149151,Prim Tehovec,PETRA s.r.o.,06:00-22:00,,39.88,,41.68,,24.35,17-06-2026,https://www.mbenzin.cz/
50.7702197,14.1984999,Prim Děčín,PETRA s.r.o.,06:00-21:00,,39.31,,40.53,,23.99,17-06-2026,https://www.mbenzin.cz/
50.3008678,16.3555294,EuroOil Deštné v Orlických horách,"Čepro, a.s.",Mo-Su 06:00-18:00,,39.43,,41.44,,24.09,17-06-2026,https://www.mbenzin.cz/
49.1728084,16.5550758,Prim,PETRA s.r.o.,06:00-22:00,,39.22,,41.42,,23.98,17-06-2026,https://www.mbenzin.cz/
49.3921197,13.2761599,Shell Klatovy,,24/7,,40.28,,42.43,,24.37,17-06-2026,https://www.mbenzin.cz/
50.4848752,13.0250888,Pasoil,,Mo-Su 07:00-22:00,,39.92,,41.71,,23.99,17-06-2026,https://www.mbenzin.cz/
50.1997818,14.8463629,Prim Lysá nad Labem,PETRA s.r.o.,24/7,,38.82,,41.02,,23.92,17-06-2026,https://www.mbenzin.cz/
49.8873125,16.0383461,,,,,39.4,,41.36,,23.95,17-06-2026,https://www.mbenzin.cz/
50.1763048,14.4458038,Hrubý,Hrubý,24/7,,38.84,,40.99,,24.1,17-06-2026,https://www.mbenzin.cz/
50.4448041,14.7712155,u cesty,,,,39.61,,41.31,,24.57,17-06-2026,https://www.mbenzin.cz/
49.8796914,16.2937319,MOL,,,,39.64,,42.23,,24.49,17-06-2026,https://www.mbenzin.cz/
50.4762796,14.8453403,PB Trans,,"Mo-Fr 06:30-17:00; Sa,Su 09:00-13:00",,39.33,,41.43,,24.26,17-06-2026,https://www.mbenzin.cz/
50.2786918,14.8303489,"MOL, Benátky nad Jizerou","MOL Česká republika, s.r.o.",05:00-22:00,,39.99,,42.7,,24.87,17-06-2026,https://www.mbenzin.cz/
50.1117049,14.4457853,OMV,OMV Česká republika,24/7,,40.83,,42.34,,24.95,17-06-2026,https://www.mbenzin.cz/
50.0360167,14.4926632,"MOL, Türkova","MOL Česká republika, s.r.o.",24/7,,40.69,,42.15,,24.17,17-06-2026,https://www.mbenzin.cz/
50.051035,14.446566,OMV,OMV,24/7,,40.64,,42.2,,24.85,17-06-2026,https://www.mbenzin.cz/
49.5732023,17.2323614,OMV,OMV Česká republika,24/7,,40.68,,42.52,,24.56,17-06-2026,https://www.mbenzin.cz/
48.9029986,16.187083,Dominik,,,,38.99,,41.41,,24.64,17-06-2026,https://www.mbenzin.cz/
50.0323439,15.1781602,"MOL, Kolín - Pražská","MOL Česká republika, s.r.o.",24/7,,39.76,,41.8,,24.3,17-06-2026,https://www.mbenzin.cz/
49.2949447,16.6658737,,Tatoil,,,39.9,,41.13,,24.59,17-06-2026,https://www.mbenzin.cz/
50.1493357,14.3271492,Orlen Suchdol,,05:00-22:00,,39.32,,41.53,,24.09,17-06-2026,https://www.mbenzin.cz/
50.1769943,14.3196377,"KM-Prona, Tursko","KM - PRONA, a.s.",24/7,,39.14,,41.26,,24.33,17-06-2026,https://www.mbenzin.cz/
49.6079808,18.0301362,"MOL, Nový Jičín","MOL Česká republika, s.r.o.",05:00-22:00,,40.17,,41.67,,24.4,17-06-2026,https://www.mbenzin.cz/
49.6074889,18.0298643,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,39.55,,41.37,,24.5,17-06-2026,https://www.mbenzin.cz/
49.1684625,16.599703,JEF,JEF,24/7,,39.69,,41.83,,23.92,17-06-2026,https://www.mbenzin.cz/
50.5602789,14.6529359,PH Oil,,,,39.92,,41.3,,24.08,17-06-2026,https://www.mbenzin.cz/
50.5076265,14.7872885,RoBiN OIL Bělá pod Bezdězem,RoBiN OIL s.r.o.,24/7,,39.17,,41.49,,24.45,17-06-2026,https://www.mbenzin.cz/
50.4298903,14.9312056,"MOL, Kosmonosy","MOL Česká republika, s.r.o.",Mo-Su 05:00-22:00,,40.37,,42.06,,24.62,17-06-2026,https://www.mbenzin.cz/
50.4313723,15.4019373,"MOL, Jičín","MOL Česká republika, s.r.o.",24/7,,40.0,,42.45,,24.27,17-06-2026,https://www.mbenzin.cz/
50.0995338,14.7128346,PETR,PETR CAR a.s.,,,39.78,,41.22,,24.54,17-06-2026,https://www.mbenzin.cz/
50.1471296,14.8260989,MOL,MOL Česká republika,Mo-Su 06:00-20:00,,39.79,,41.6,,24.65,17-06-2026,https://www.mbenzin.cz/
50.1567206,14.7431979,Benzina - Čelákovice,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,39.8,,41.69,,24.15,17-06-2026,https://www.mbenzin.cz/
50.7943785,14.8540677,RoBiN OIL Jítrava,RoBiN OIL s.r.o.,24/7,,39.98,,40.9,,24.65,17-06-2026,https://www.mbenzin.cz/
50.8172105,14.9507229,"MOL, Chrastava","MOL Česká republika, s.r.o.",24/7,,39.74,,41.73,,24.15,17-06-2026,https://www.mbenzin.cz/
50.8136474,14.962562,Orlen,,05:00-22:00,,39.52,,41.68,,24.12,17-06-2026,https://www.mbenzin.cz/
50.8068565,14.9742955,EuroOil Chrastava,"Čepro, a.s.",Mo-Su 05:30-21:00,,39.61,,41.3,,24.37,17-06-2026,https://www.mbenzin.cz/
50.7681777,15.041078,"Shell Žitavská, Liberec","Shell Czech Republic, a.s.",24/7,,40.83,,43.15,,24.32,17-06-2026,https://www.mbenzin.cz/
50.7537876,15.0524896,Cobalt,,Mo-Su 05:00-22:00,,40.0,,41.66,,24.01,17-06-2026,https://www.mbenzin.cz/
50.7423593,15.0530884,"MOL, Liberec Doubí","MOL Česká republika, s.r.o.",24/7,,40.02,,42.0,,24.2,17-06-2026,https://www.mbenzin.cz/
50.667909,15.0953162,"KM-Prona, Hodkovice nad Mohelkou","KM - PRONA, a.s.",24/7,,38.67,,41.05,,24.27,17-06-2026,https://www.mbenzin.cz/
49.1122266,16.3765988,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,39.25,,40.66,,24.07,17-06-2026,https://www.mbenzin.cz/
49.0757049,17.4538596,Shell,Shell,,,40.67,,43.38,,24.82,17-06-2026,https://www.mbenzin.cz/
49.1766307,16.602597,Shell,,"PH,Mo-Su 00:00-24:00",,40.69,,42.57,,24.38,17-06-2026,https://www.mbenzin.cz/
49.0742689,17.4217067,Benzina - Staré Město,"Unipetrol RPA, s.r.o. – Benzina",24/7,,39.08,,40.53,,24.24,17-06-2026,https://www.mbenzin.cz/
49.7857205,18.3727483,EuroOil Šenov - střed,"Čepro, a.s.",Mo-Su 06:00-20:00,,38.88,,41.6,,24.14,17-06-2026,https://www.mbenzin.cz/
50.4575628,13.3956538,Globus,"Globus ČR, v.o.s.",24/7,,39.92,,41.6,,24.45,17-06-2026,https://www.mbenzin.cz/
50.4580971,13.3960458,"MOL, Chomutov Černovická","MOL Česká republika, s.r.o.",24/7,,40.52,,42.2,,24.51,17-06-2026,https://www.mbenzin.cz/
49.1751077,16.5622194,"MOL, Brno - Bítešská","MOL Česká republika, s.r.o.",24/7,,39.78,,41.48,,24.29,17-06-2026,https://www.mbenzin.cz/
50.1380077,14.3665327,Orlen,,,,39.41,,41.64,,24.53,17-06-2026,https://www.mbenzin.cz/
49.2037171,17.5634958,Makro,Makro,Mo-Sa 06:00-21:00; Su 07:00-21:00,,38.87,,40.7,,24.68,17-06-2026,https://www.mbenzin.cz/
50.3034258,15.254062,RoBiN OIL Budčeves,RoBiN OIL s.r.o.,05:00-22:00,,39.43,,41.4,,24.46,17-06-2026,https://www.mbenzin.cz/
49.4078778,12.9554902,ZOD Mrákov,ZOD Mrákov,Mo-Su 05:00-21:00,,38.86,,41.37,,24.09,17-06-2026,https://www.mbenzin.cz/
49.3692949,16.6414959,Shell,Shell Czech Republic a.s.,05:00-23:00,,40.86,,43.31,,24.55,17-06-2026,https://www.mbenzin.cz/
